/Users/vladimirpylov/kuvalda_automation_kit/.venv/lib/python3.9/site-packages/urllib3/__init__.py:35: NotOpenSSLWarning: urllib3 v2 only supports OpenSSL 1.1.1+, currently the 'ssl' module is compiled with 'LibreSSL 2.8.3'. See: https://github.com/urllib3/urllib3/issues/3020
  warnings.warn(
[1/4] Discovering article URLs...
Discovered 406 article URLs
[214/406 новая статья 214/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/dat-zelenyy-svet.html
[215/406 новая статья 215/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/isklyuchitelnoe-pravo.html
[216/406 новая статья 216/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/svarit-i-zamorozit.html
[217/406 новая статья 217/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/pravilnyy-shestiugolnik.html
[218/406 новая статья 218/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/priroda-geniya.html
[219/406 новая статья 219/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/lichnoe-delo.html
[220/406 новая статья 220/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/uspet-za-8-minut.html
[221/406 новая статья 221/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/storony-sveta.html
[222/406 новая статья 222/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/vot-etimi-rukami.html
[223/406 новая статья 223/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/svetlaya-ideya.html
[224/406 новая статья 224/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/vyzov-prinyat.html
[225/406 новая статья 225/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/zdes-kuyut-metall.html
[226/406 новая статья 226/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/kamennye-chertogi.html
[227/406 новая статья 227/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/stroyka-po-amerikanski.html
[228/406 новая статья 228/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/sfera-zhizni.html
[229/406 новая статья 229/406] https://www.kuvalda.ru/blog/articles/raznoe/missiya-postroit-i-napechatat-tort.html
[230/406 новая статья 230/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/ya-benzopilyu-na-pervom.html
[231/406 новая статья 231/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/krepkiy-oreshek.html
[232/406 новая статья 232/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/v-nem-vsya-sol.html
[233/406 новая статья 233/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/kraft-i-hayp.html
[234/406 новая статья 234/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/chto-takoe-dom-termos.html
[235/406 новая статья 235/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/chelovek-orkestr.html
[236/406 новая статья 236/406] https://www.kuvalda.ru/blog/articles/events/slet-drevodelov.html
[237/406 новая статья 237/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/zhenskoe-eto-delo.html
[238/406 новая статья 238/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/teplo-voda-i-mednye-truby.html
[239/406 новая статья 239/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/syzranskiy-loft.html
[240/406 новая статья 240/406] https://www.kuvalda.ru/blog/articles/raznoe/traktornaya-mosch.html
[241/406 новая статья 241/406] https://www.kuvalda.ru/blog/articles/raznoe/podsmotreno.html
[242/406 новая статья 242/406] https://www.kuvalda.ru/blog/articles/newinstr/prezentaciya-dewalt-2017.html
[243/406 новая статья 243/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/topovyy-samorez.html
[244/406 новая статья 244/406] https://www.kuvalda.ru/blog/articles/polz/rukinozhnicy.html
[245/406 новая статья 245/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/rodina-moya---belorussiya.html
[246/406 новая статья 246/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/gruppa-plazmy.html
[247/406 новая статья 247/406] https://www.kuvalda.ru/blog/articles/promyshlennyj_shpionazh/stroyka-otmenyaetsya.html
[248/406 новая статья 248/406] https://www.kuvalda.ru/blog/articles/promyshlennyj_shpionazh/eto-hevi-metal.html
[249/406 новая статья 249/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/dayte-svet.html
[250/406 новая статья 250/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/varit-i-pilit.html
[251/406 новая статья 251/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/sekret-na-million.html
[252/406 новая статья 252/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/stolyarnaya-geografiya.html
[253/406 новая статья 253/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/otdelka-na-million.html
[254/406 новая статья 254/406] https://www.kuvalda.ru/blog/articles/promyshlennyj_shpionazh/predmetnyy-razgovor.html
[255/406 новая статья 255/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/terpenie-i-trud.html
[256/406 новая статья 256/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/taktilnyy-kontakt.html
[257/406 новая статья 257/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/haypovaya-stroyka.html
[258/406 новая статья 258/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/torcevye-zapily.html
[259/406 новая статья 259/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/dobryh-del-master.html
[260/406 новая статья 260/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/gni-svoyu-liniyu.html
[261/406 новая статья 261/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/saga-o-remonte.html
[262/406 новая статья 262/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/filosofiya-veschey.html
[263/406 новая статья 263/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/polet-mysli.html
[264/406 новая статья 264/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/bannyy-den.html
[265/406 новая статья 265/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/zheleznyy-harakter.html
[266/406 новая статья 266/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/delo-chesti.html
[267/406 новая статья 267/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/my-verim-v-kraft.html
[268/406 новая статья 268/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/drevo-zhizni.html
[269/406 новая статья 269/406] https://www.kuvalda.ru/blog/articles/events/tur-de-chubovka.html
[270/406 новая статья 270/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/koshkin-dom.html
[271/406 новая статья 271/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/the-doors.html
[272/406 новая статья 272/406] https://www.kuvalda.ru/blog/articles/events/iz-lesu-vestimo.html
[273/406 новая статья 273/406] https://www.kuvalda.ru/blog/articles/polz/legkoe-ispytanie.html
[274/406 новая статья 274/406] https://www.kuvalda.ru/blog/articles/raznoe/istoriya-odnoy-lyustry.html
[275/406 новая статья 275/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/ispanec.html
[276/406 новая статья 276/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/moya-semya.html
[277/406 новая статья 277/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/delo-v-detalyah.html
[278/406 новая статья 278/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/tok-shou.html
[279/406 новая статья 279/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/za-nim-sidyat.html
[280/406 новая статья 280/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/sudby-spletene.html
[281/406 новая статья 281/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/kak-na-igolkah.html
[282/406 новая статья 282/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/bez-edinogo-gvozdya.html
[283/406 новая статья 283/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/nasledie-russkogo-severa.html
[284/406 новая статья 284/406] https://www.kuvalda.ru/blog/articles/raznoe/begstvo-v-istoriyu.html
[285/406 новая статья 285/406] https://www.kuvalda.ru/blog/articles/events/byvalye-parusa.html
[286/406 новая статья 286/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/liho-zakruchen.html
[287/406 новая статья 287/406] https://www.kuvalda.ru/blog/articles/events/ogon-batareya.html
[288/406 новая статья 288/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/divnyy-slon.html
[289/406 новая статья 289/406] https://www.kuvalda.ru/blog/articles/raznoe/u-vas-za-spinoy.html
[290/406 новая статья 290/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/vashe-blagorodie.html
[291/406 новая статья 291/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/buduschee-vremya.html
[292/406 новая статья 292/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/kofe-bayk-i-mednye-truby.html
[293/406 новая статья 293/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/darit-svet-lyudyam.html
[294/406 новая статья 294/406] https://www.kuvalda.ru/blog/articles/promyshlennyj_shpionazh/predyavite-dokumenty.html
[295/406 новая статья 295/406] https://www.kuvalda.ru/blog/articles/promyshlennyj_shpionazh/triumfalnye-vorota.html
[296/406 новая статья 296/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/godichnye-kolca.html
[297/406 новая статья 297/406] https://www.kuvalda.ru/blog/articles/events/tom-soyer-fest-2017.html
[298/406 новая статья 298/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/i-butylka-hroma.html
[299/406 новая статья 299/406] https://www.kuvalda.ru/blog/articles/events/molody-i-professionalny.html
[300/406 новая статья 300/406] https://www.kuvalda.ru/blog/articles/promyshlennyj_shpionazh/cdelaem-eto-po-bystromu.html
[301/406 новая статья 301/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/pervaya-ledi.html
[302/406 новая статья 302/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/vremya-pervyh.html
[303/406 новая статья 303/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/spasti-lyuboy-cenoy.html
[304/406 новая статья 304/406] https://www.kuvalda.ru/blog/articles/promyshlennyj_shpionazh/grazhdanin-svoey-strany.html
[305/406 новая статья 305/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/sila-tyazhesti.html
[306/406 новая статья 306/406] https://www.kuvalda.ru/blog/articles/promyshlennyj_shpionazh/smertelnyy-nomer.html
[307/406 новая статья 307/406] https://www.kuvalda.ru/blog/articles/raznoe/novoe-video-ot-bosch.html
[308/406 новая статья 308/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/lesnoy-car.html
[309/406 новая статья 309/406] https://www.kuvalda.ru/blog/articles/promyshlennyj_shpionazh/nevidimyy-front.html
[310/406 новая статья 310/406] https://www.kuvalda.ru/blog/articles/raznoe/osnovnye-harakteristiki-svarochnogo-apparata-mma_2.html
[311/406 новая статья 311/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/ne-strelyayte.html
[312/406 новая статья 312/406] https://www.kuvalda.ru/blog/articles/promyshlennyj_shpionazh/vse-sekrety-avtonomnogo-energosnabzheniya.html
[313/406 новая статья 313/406] https://www.kuvalda.ru/blog/articles/newinstr/sadovaya-pora.html
[314/406 новая статья 314/406] https://www.kuvalda.ru/blog/articles/events/fotoreportazh-festival-stolyarnogo-dela.html
[315/406 новая статья 315/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/budu-rezat-budu-zhit.html
[316/406 новая статья 316/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/na-vse-ruki.html
[317/406 новая статья 317/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/umyvalnikov-nachalnik.html
[318/406 новая статья 318/406] https://www.kuvalda.ru/blog/articles/promyshlennyj_shpionazh/naporistyy-harakter.html
[319/406 новая статья 319/406] https://www.kuvalda.ru/blog/articles/promyshlennyj_shpionazh/nesnosnye-nasosy.html
[320/406 новая статья 320/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/kuet-poet-i-pishet.html
[321/406 новая статья 321/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/kak-bezumnyy-maks.html
[322/406 новая статья 322/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/ukrotitel-zhesti.html
[323/406 новая статья 323/406] https://www.kuvalda.ru/blog/articles/promyshlennyj_shpionazh/v-mire-zhivotnyh.html
[324/406 новая статья 324/406] https://www.kuvalda.ru/blog/articles/promyshlennyj_shpionazh/vola.html
[325/406 новая статья 325/406] https://www.kuvalda.ru/blog/articles/polz/osnovnye-vidy-svarki.html
[326/406 новая статья 326/406] https://www.kuvalda.ru/blog/articles/promyshlennyj_shpionazh/brata-dva.html
[327/406 новая статья 327/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/kurganec-ivan-baev-20-let-sozdaet-stanki-v-svoey-masterskoy.html
[328/406 новая статья 328/406] https://www.kuvalda.ru/blog/articles/promyshlennyj_shpionazh/steklyannaya-reka-derevyannye-berega.html
[329/406 новая статья 329/406] https://www.kuvalda.ru/blog/articles/raznoe/made-in.html
[330/406 новая статья 330/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/korol-mikroklimata.html
[331/406 новая статья 331/406] https://www.kuvalda.ru/blog/articles/promyshlennyj_shpionazh/dvoynoe-grazhdanstvo.html
[332/406 новая статья 332/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/mezhdu-nebom-i-zemley.html
[333/406 новая статья 333/406] https://www.kuvalda.ru/blog/articles/promyshlennyj_shpionazh/bolshaya-stroyka_2.html
[334/406 новая статья 334/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/zheleznye-ledi.html
[335/406 новая статья 335/406] https://www.kuvalda.ru/blog/articles/promyshlennyj_shpionazh/betonnye-zavodily_2.html
[336/406 новая статья 336/406] https://www.kuvalda.ru/blog/articles/raznoe/snimite-eto-nemedlenno.html
[337/406 новая статья 337/406] https://www.kuvalda.ru/blog/articles/raznoe/taezhnyy-roman.html
[338/406 новая статья 338/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/ruchki-vyshe.html
[339/406 новая статья 339/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/mir-otkrytyh-dverey.html
[340/406 новая статья 340/406] https://www.kuvalda.ru/blog/articles/promyshlennyj_shpionazh/dlinnaya-istoriya.html
[341/406 новая статья 341/406] https://www.kuvalda.ru/blog/articles/raznoe/zaschischaytes.html
[342/406 новая статья 342/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/priruchit-drakona.html
[343/406 новая статья 343/406] https://www.kuvalda.ru/blog/articles/promyshlennyj_shpionazh/lodka-lyubvi.html
[344/406 новая статья 344/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/vysshaya-shkola.html
[345/406 новая статья 345/406] https://www.kuvalda.ru/blog/articles/promyshlennyj_shpionazh/derevo-tyanetsya-k-solncu.html
[346/406 новая статья 346/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/sibiriada.html
[347/406 новая статья 347/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/kapitan-fantastik.html
[348/406 новая статья 348/406] https://www.kuvalda.ru/blog/articles/raznoe/izmerit-vse-puteshestvie-vlagomera-testo-cherez-atlanticheskiy-okean.html
[349/406 новая статья 349/406] https://www.kuvalda.ru/blog/articles/polz/profi-sovetuyut-chudo-samorezy-iz-velikobritanii.html
[350/406 новая статья 350/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/inzhener-protiv-stihii.html
[351/406 новая статья 351/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/po-poteryannym-sledam-kak-shkolnik-vosstanavlivaet-kulturnoe-nasledie-goroda.html
[352/406 новая статья 352/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/deti-velunda-kak-politolog-hirurg-i-himik-vstretilis-v-kuzne.html
[353/406 новая статья 353/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/rubanki-est-zachem-dizayner-zanyalsya-izgotovleniem-ruchnogo-instrumenta.html
[354/406 новая статья 354/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/vse-sam-kak-organizovat-3d-tipografiyu-v-obychnoy-kvartire.html
[355/406 новая статья 355/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/da-zdravstvuet-korol-istoriya-kuznicy-gde-carit-absolyutnaya-monarhiya.html
[356/406 новая статья 356/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/pereday-drugomu-kak-hudozhnik-peredaet-tradicii-ruchnoy-rezby-detyam.html
[357/406 новая статья 357/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/delay-vesch-kak-otkrytaya-stolyarnaya-masterskaya-zadumala-sdelat-vseh-schastlivymi.html
[358/406 новая статья 358/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/semeynyy-podryad-kak-zhivet-i-rabotaet-semya-rezchikov-iz-chetyreh-chelovek.html
[359/406 новая статья 359/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/frol-vsemoguschiy-kak-hudozhnik-sovmeschaet-sozdanie-kartin-s-plotnichestvom.html
[360/406 новая статья 360/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/u-hrista-za-pazuhoy-kak-sdelat-krestik-yuvelirnoy-raboty-na-stanke-s-chpu.html
[361/406 новая статья 361/406] https://www.kuvalda.ru/blog/articles/promyshlennyj_shpionazh/snyat-napryazhenie-kak-proizvodyat-istochniki-bespereboynogo-pitaniya.html
[362/406 новая статья 362/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/potomstvennyy-stolyar-kto-delaet-mebel-dlya-uchastnika-spiska-forbes.html
[363/406 новая статья 363/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/uralskoe-nasledie-kak-v-ekaterinburge-kuyut-i-rubyat-srednevekovye-topory-i-sunduki.html
[364/406 новая статья 364/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/golymi-rukami-sdelat-stul-v-stile-sema-malufa-s-pomoschyu-stamesok.html
[365/406 новая статья 365/406] https://www.kuvalda.ru/blog/articles/promyshlennyj_shpionazh/zavidnyy-metabolizm-kak-ustroen-zavod-instrumentov-metabo-v-germanii.html
[366/406 новая статья 366/406] https://www.kuvalda.ru/blog/articles/promyshlennyj_shpionazh/vraschaysya-skoree-zavod-superprochnyh-sverl-keil.html
[367/406 новая статья 367/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/po-natyanutoy-strune-kak-delayut-elektrogitary-dlya-metallistov.html
[368/406 новая статья 368/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/kak-izgotavlivayut-kovry-dlya-prezidenta.html
[369/406 новая статья 369/406] https://www.kuvalda.ru/blog/articles/promyshlennyj_shpionazh/vse-na-svete-ya-pilyu-kak-proizvodyat-pily-nozhovki-i-koronki-so-150-letney-istoriey.html
[370/406 новая статья 370/406] https://www.kuvalda.ru/blog/articles/promyshlennyj_shpionazh/kruchu-verchu-kak-delayut-premialnyy-ruchnoy-instrument-witte.html
[371/406 новая статья 371/406] https://www.kuvalda.ru/blog/articles/promyshlennyj_shpionazh/rezh-kusay-zavod-nemeckogo-ruchnogo-instrumenta-nws.html
[372/406 новая статья 372/406] https://www.kuvalda.ru/blog/articles/promyshlennyj_shpionazh/darit-teplo-lyudyam-ekskursiya-na-zavod-teplovogo-oborudovaniya-i-betonosmesiteley.html
[373/406 новая статья 373/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/simfoniya-taygi-zachem-latysh-vosstanavlivaet-tradicii-izgotovleniya-muzykalnyh-instrumentov-v-rossiyskoy-glubinke.html
[374/406 новая статья 374/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/krasota-po-amerikanski-kak-stolyar-bloger-sozdaet-shtuchnye-shedevry-iz-dereva.html
[375/406 новая статья 375/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/loft-kult-kak-svarschiki-stali-dizaynerami-interera.html
[376/406 новая статья 376/406] https://www.kuvalda.ru/blog/articles/promyshlennyj_shpionazh/vot-eto-uroven-ekskursiya-na-zavod-neubivaemyh-nivelirov-stabila.html
[377/406 новая статья 377/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/stroitelstvo-tortov-kak-v-arsenale-konditerov-okazalis-termofeny-i-kraskopulty.html
[378/406 новая статья 378/406] https://www.kuvalda.ru/blog/articles/raznoe/dobrye-dela-zapas-ruchnogo-instrumenta-dlya-chempionov-velosporta.html
[379/406 новая статья 379/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/missiya-vypolnima-stilizovat-kottedzh-pod-starinnyy-terem.html
[380/406 новая статья 380/406] https://www.kuvalda.ru/blog/articles/events/mitex-2016-premery-i-innovacii-glavnoy-vystavki-instrumenta-i-tehnologiy.html
[381/406 новая статья 381/406] https://www.kuvalda.ru/blog/articles/promyshlennyj_shpionazh/sluchay-na-zavode-gde-i-kak-delayut-instrument-bosch.html
[382/406 новая статья 382/406] https://www.kuvalda.ru/blog/articles/raznoe/derevoobrabotka-ne-takoy-kak-vse.html
[383/406 новая статья 383/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/amerikanskiy-renessans-emigrant-vozrozhdaet-iskusstvo-rezby-po-derevu-za-okeanom.html
[384/406 новая статья 384/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/idealnaya-para-proizvodstvo-obuvi-na-zakaz.html
[385/406 новая статья 385/406] https://www.kuvalda.ru/blog/articles/promyshlennyj_shpionazh/po-sledu-ezha-kak-delayut-kraski-dufa.html
[386/406 новая статья 386/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/chudesa-selekcii-vyrastit-svetilnik-i-slova-iz-berezy.html
[387/406 новая статья 387/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/kto-i-kak-sozdaet-dekoracii-dlya-teatra.html
[388/406 новая статья 388/406] https://www.kuvalda.ru/blog/articles/events/tom-soyer-fest-itogi-vtorogo-festivalya-po-vosstanovleniyu-istoricheskih-domov.html
[389/406 новая статья 389/406] https://www.kuvalda.ru/blog/articles/promyshlennyj_shpionazh/goryachiy-ceh-kak-delayut-teplovoe-oborudovanie.html
[390/406 новая статья 390/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/kak-v-peterburge-stroyat-derevyannyy-korabl-na-54-pushki.html
[391/406 новая статья 391/406] https://www.kuvalda.ru/blog/articles/promyshlennyj_shpionazh/carica-poley-i-ogorodov-kak-delayut-lopaty.html
[392/406 новая статья 392/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/kak-delayut-mebel-dlya-restoranov.html
[393/406 новая статья 393/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/kak-kuznecy-rekonstruktory-sozdayut-srednevekovye-dospehi.html
[394/406 новая статья 394/406] https://www.kuvalda.ru/blog/articles/newinstr/kak-sekonomit-na-besprovodnom-instrumente.html
[395/406 новая статья 395/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/inzhener-21-veka-specialist-lazernyh-tehnologiy.html
[396/406 новая статья 396/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/kak-s-pomoschyu-pily-prevratit-kusok-dereva-v-boga.html
[397/406 новая статья 397/406] https://www.kuvalda.ru/blog/articles/events/kak-sozdavalsya-muzey-sovremennoy-skulptury-pod-otkrytym-nebom.html
[398/406 новая статья 398/406] https://www.kuvalda.ru/blog/articles/zolotye_ruky/wanted-ischem-redkih-masterov.html
[399/406 новая статья 399/406] https://www.kuvalda.ru/blog/articles/raznoe/kruti-pedali-kak-treniruyutsya-chempiony-velosporta-v-samare.html
[400/406 новая статья 400/406] https://www.kuvalda.ru/blog/articles/events/simpozium-po-skulpture-artterria.html
[401/406 новая статья 401/406] https://www.kuvalda.ru/blog/articles/newinstr/pervaya-v-mire-konvertiruemaya-akkumulyatornaya-sistema-ot-dewalt.html
[402/406 новая статья 402/406] https://www.kuvalda.ru/blog/articles/events/tom-soyer-fest-2016-nikto-krome-nas.html
[403/406 новая статья 403/406] https://www.kuvalda.ru/blog/articles/polz/benzopila-naiznanku.html
[404/406 новая статья 404/406] https://www.kuvalda.ru/blog/articles/events/buduschee-sadovoy-tehniki.html
[405/406 новая статья 405/406] https://www.kuvalda.ru/blog/articles/raznoe/kak-delayut-kanaty-i-verevki.html
[406/406 новая статья 406/406] https://www.kuvalda.ru/blog/articles/polz/u-kogo-gradus-bolshe.html
{
  "articles": 406,
  "images_total": 6392,
  "include": 1830,
  "review": 3533,
  "skip": 1029,
  "downloaded_files": 5363,
  "downloaded_include_review": 5363,
  "articles_csv": "/Users/vladimirpylov/kuvalda_automation_kit/kuvalda_master/kuvalda_articles.csv",
  "html_report": "/Users/vladimirpylov/kuvalda_automation_kit/kuvalda_master/kuvalda_image_report.html",
  "downloaded_dir": "/Users/vladimirpylov/kuvalda_automation_kit/kuvalda_master/downloaded_images"
}
